ID,TIPO_DOCUMENTO,ANO,MES,COD_SENADOR,NOME_SENADOR,TIPO_DESPESA,CPF_CNPJ_FORNECEDOR,NOME_FORNECEDOR,DOCUMENTO,DATA,DETALHAMENTO,VALOR_REEMBOLSADO
2225844,Cupom Fiscal,2024,4,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,044558,2024-04-12,NÃO INFORMADO,255.03
2225845,Cupom Fiscal,2024,4,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,044505,2024-04-12,NÃO INFORMADO,306.92
2225846,Cupom Fiscal,2024,4,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,044792,2024-04-13,NÃO INFORMADO,145.04
2244109,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,096389,2024-11-23,NÃO INFORMADO,77.52
2244107,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,096408,2024-11-23,NÃO INFORMADO,223.07
2244111,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,097171,2024-11-25,NÃO INFORMADO,52.07
2244113,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,077184,2024-11-26,NÃO INFORMADO,60.17
2244104,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,097504,2024-11-26,NÃO INFORMADO,289.28
2244114,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,097795,2024-11-27,NÃO INFORMADO,320.13
2245018,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,077629,2024-11-28,NÃO INFORMADO,48.48
2244115,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,097955,2024-11-28,NÃO INFORMADO,200.97
2245020,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,077780,2024-11-29,NÃO INFORMADO,40.01
2245021,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,098903,2024-11-30,NÃO INFORMADO,25.33
2245022,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,098769,2024-11-30,NÃO INFORMADO,90.92
2245023,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.323.001/0001-20,Auto Posto Irmãos Miguel LTDA,077854,2024-11-30,NÃO INFORMADO,178.38
2244112,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",50.200.708/0001-64,Auto Posto Jardim São Paulo LT,666430,2024-11-23,NÃO INFORMADO,354.43
2243071,Nota Fiscal Eletrônica,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",60.522.380/0001-56,Auto Posto Mirante LTDA,6137,2024-11-05,NÃO INFORMADO,804.64
2244092,Nota Fiscal Eletrônica,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",60.522.380/0001-56,Auto Posto Mirante LTDA,6164,2024-11-18,NÃO INFORMADO,701.07
2243546,Nota Fiscal Eletrônica,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",52.323.688/0001-44,Auto Posto Portal da Cantareira LTDA,257,2024-11-15,NÃO INFORMADO,210.0
2244095,Nota Fiscal Eletrônica,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",52.323.688/0001-44,Auto Posto Portal da Cantareira LTDA,4410,2024-11-22,NÃO INFORMADO,288.05
2245024,Nota Fiscal Eletrônica,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",52.323.688/0001-44,Auto Posto Portal da Cantareira LTDA,9620,2024-11-30,NÃO INFORMADO,368.58
2242399,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.779.451/0001-22,AUTO POSTO VIVA SANTANA LTDA,036668,2024-11-01,NÃO INFORMADO,290.11
2244100,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",33.925.032/0001-57,Bar e Restaurante Lassu LTDA,009702,2024-11-25,NÃO INFORMADO,459.0
2242650,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",48.571.632/0001-31,Barbosa Auto Posto LT,099859,2024-11-06,NÃO INFORMADO,15.0
2244094,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",50.321.386/0001-01,Blidd Hospitality Restaurante LTDA,010552,2024-11-27,NÃO INFORMADO,605.0
2244057,Nota Fiscal Eletrônica,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",10.542.662/0002-28,CB Vasto Asa Sul,12569-9,2024-11-26,NÃO INFORMADO,260.0
2243559,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",38.194.605/0001-33,Cruzeiros Bar Lanchonete Restaurante,098032,2024-11-18,NÃO INFORMADO,274.5
2243554,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",38.194.605/0001-33,Cruzeiros Bar Lanchonete Restaurante,098101,2024-11-19,NÃO INFORMADO,376.3
2243075,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",08.402.977/0001-47,Empório e Confeitaria Paris LTDA.,229519,2024-11-10,NÃO INFORMADO,28.2
2245025,Nota Fiscal Eletrônica,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",77.768.943/0004-36,Hotel Bourbon de Foz do Iguaçu LTDA - Filial Atibaia,61868,2024-11-29,NÃO INFORMADO,204.5
2243551,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",53.613.954/0001-36,LC2 Pizza Pasta i Vino,002736,2024-11-17,NÃO INFORMADO,181.0
2243072,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",56.310.766/0001-27,Malagueta Comércio Varejista de Combustíveis LTDA,122683,2024-11-08,NÃO INFORMADO,100.0
2243070,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",56.310.766/0001-27,Malagueta Comércio Varejista de Combustíveis LTDA,122693,2024-11-08,NÃO INFORMADO,382.04
2244099,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",61.906.087/0001-55,Panificadora Palma de Ouro do Centro LTDA,004002,2024-11-27,NÃO INFORMADO,102.41
2243074,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",01.811.156/0001-15,Papa 5 serviços automotivos LT,286356,2024-11-11,NÃO INFORMADO,79.64
2243060,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",50.228.295/0001-26,Posto Catarinense LTDA,056202,2024-11-10,NÃO INFORMADO,251.64
2243544,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",03.996.275/0001-15,Posto Estação Carandiru LTDA,086536,2024-11-14,NÃO INFORMADO,270.73
2244097,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.048.779/0001-46,Posto 67 da Fernão LTDA.,389455,2024-11-22,NÃO INFORMADO,42.06
2245017,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.048.779/0001-46,Posto 67 da Fernão LTDA.,392382,2024-11-28,NÃO INFORMADO,30.0
2243064,Cupom Fiscal,2024,11,6008,GIORDANO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.576.840/0001-08,Villares Eventos,009833,2024-11-10,NÃO INFORMADO,645.6
2247152,Fatura,2024,12,6008,GIORDANO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",40.432.544/0001-47,Claro S.A,244491459/122024,2024-12-20,NÃO INFORMADO,474.21
2245653,Cupom Fiscal,2024,12,6008,GIORDANO,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",43.283.811/0026-08,Kalunga SA,449126,2024-12-12,NÃO INFORMADO,28.6
2241941,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",33.049.372/0001-61,DRIVE CONCEPT,67,2024-10-28,NÃO INFORMADO,2815.34
2240021,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",15.439.804/0001-69,HOTEIS OBINO LTDA,202400000006935,2024-10-03,NÃO INFORMADO,250.95
2239936,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",15.439.804/0001-69,HOTEIS OBINO LTDA,202400000006931,2024-10-03,NÃO INFORMADO,250.95
2240495,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",15.439.804/0001-69,HOTEIS OBINO LTDA,202400000006928,2024-10-03,NÃO INFORMADO,250.95
2240565,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",15.439.804/0001-69,HOTEIS OBINO LTDA,202400000006923,2024-10-03,NÃO INFORMADO,250.95
2240017,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",03.798.177/0004-16,QUINTINO E LEAO COMERCIO DE COMBUSTIVEIS LTDA,000537664,2024-10-05,NÃO INFORMADO,289.77
2240016,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",03.798.177/0004-16,QUINTINO E LEAO COMERCIO DE COMBUSTIVEIS LTDA,000537815,2024-10-06,NÃO INFORMADO,288.72
2242102,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",07.473.735/0099-95,SIM REDE DE POSTOS LTDA,1129993,2024-10-26,NÃO INFORMADO,200.0
2239910,Recibo,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-03,NÃO INFORMADO,35.18
2239911,Recibo,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-03,NÃO INFORMADO,61.42
2239912,Recibo,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-03,NÃO INFORMADO,65.55
2239946,Recibo,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-04,NÃO INFORMADO,19.88
2239947,Recibo,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-04,NÃO INFORMADO,52.61
2239948,Recibo,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-05,NÃO INFORMADO,45.25
2241939,Recibo,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-22,NÃO INFORMADO,26.81
2241940,Recibo,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-22,NÃO INFORMADO,28.83
2241947,Nota Fiscal Eletrônica,2024,10,6341,HAMILTON MOURÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,UBER DO BRASIL TECNOLOGIA LTDA.,NÃO INFORMADO,2024-10-25,NÃO INFORMADO,22.19
2241689,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,4438127094,2024-10-09,"Companhia Aérea: Aerotur Serviços, Localizador: IJKXFP. Passageiros: PAULO UBIRAJARA MENDES (Matrícula 400273, COMISSIONADO), Voo: 3536 - BSB/SDU - 22/10/24; ",50.0
2241688,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2125032805,2024-10-09,"Companhia Aérea: Aerotur Serviços, Localizador: FVHBEF. Passageiros: PEDRO ARLEI CAMBOIM (Matrícula 400236, COMISSIONADO), Voo: 1207 - POA/CGH/BSB - 01/12/24; ",939.69
2241687,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2125029473,2024-10-09,"Companhia Aérea: Aerotur Serviços, Localizador: CFYWKT. Passageiros: PEDRO ARLEI CAMBOIM (Matrícula 400236, COMISSIONADO), Voo: 1401 - BSB/GRU/GEL - 28/11/24; ",1207.12
2241690,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2202163220,2024-10-09,"Companhia Aérea: Aerotur Serviços, Localizador: IJKXFP. Passageiros: PAULO UBIRAJARA MENDES (Matrícula 400273, COMISSIONADO), Voo: 3536 - BSB/SDU - 22/10/24; ",1368.95
2241691,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2125023297,2024-10-09,"Companhia Aérea: Aerotur Serviços, Localizador: IKZBTR. Passageiros: ANTONIO HAMILTON MARTINS MOURÃO (Matrícula 396397, PARLAMENTAR), Voo: 1765 - SDU/BSB - 22/10/24; ",1380.32
2241692,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2125028036,2024-10-09,"Companhia Aérea: Aerotur Serviços, Localizador: KUVYZD. Passageiros: PAULO UBIRAJARA MENDES (Matrícula 400273, COMISSIONADO), Voo: 1765 - SDU/BSB - 22/10/24; ",1380.32
2241695,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2202163789,2024-10-09,"Companhia Aérea: Aerotur Serviços, Localizador: YTFIMT. Passageiros: ANTONIO HAMILTON MARTINS MOURÃO (Matrícula 396397, PARLAMENTAR), Voo: 3536 - BSB/SDU - 22/10/24; ",1810.95
2241693,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2202788865,2024-10-14,"Companhia Aérea: Aerotur Serviços, Localizador: LTHHZX. Passageiros: PAULO UBIRAJARA MENDES (Matrícula 400273, COMISSIONADO), Voo: 3835 - POA/BSB - 15/11/24; ",1281.03
2241694,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2202788718,2024-10-14,"Companhia Aérea: Aerotur Serviços, Localizador: LTKZAO. Passageiros: PAULO UBIRAJARA MENDES (Matrícula 400273, COMISSIONADO), Voo: 3834 - BSB/POA - 14/11/24; ",1469.95
2243616,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2203036840,2024-10-16,"Companhia Aérea: Aerotur Serviços, Localizador: DLOVSW. Passageiros: PEDRO ARLEI CAMBOIM (Matrícula 400236, COMISSIONADO), Voo: 3597 - PFB/GRU/BSB - 09/11/24; ",1446.63
2243617,Fatura,2024,10,6341,HAMILTON MOURÃO,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,AEROTUR SERVIÇOS DE VIAGENS LTDA,2205130747,2024-10-30,"Companhia Aérea: Aerotur Serviços, Localizador: ESACIK. Passageiros: MARIO GIUSSEPP SANTEZZI BERTOTELLI ANDREUZZA (Matrícula 401344, COMISSIONADO), Voo: 3835 - POA/BSB - 20/11/24; ",1495.02
2242896,Recibo,2024,10,6341,HAMILTON MOURÃO,NÃO INFORMADO,04.864.533/0001-72,CHIOVATO PARTICIPAÇÕES LTDA,NÃO INFORMADO,2024-11-01,NÃO INFORMADO,3500.0
2244982,Nota Fiscal Eletrônica,2024,11,6341,HAMILTON MOURÃO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",66.970.229/0006-71,CLARO,0026610745,2024-11-23,NÃO INFORMADO,299.69
2229980,Nota Fiscal Eletrônica,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",07.657.078/0001-22,Sehoreste - Serviços de Hotéis,42476,2024-06-09,"Despesa com hospedagem para a servidora Natalia Kozmhinsky Alencar Falcão – 236266, em viagem à cidade de Petrolina/PE.",302.5
2229981,Nota Fiscal Eletrônica,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",07.657.078/0001-22,Sehoreste - Serviços de Hotéis,42475,2024-06-09,"Despesa com hospedagem para o servidor João Victor Lima dos Santos, matrícula nº. 415343, em viagem à cidade de Petrolina/PE.",307.0
2229978,Nota Fiscal Eletrônica,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",09.798.307/0001-54,SERVICAR S/A,2533,2024-06-04,Aquisição de combustível para veículos utilizados na atividade parlamentar.,4274.09
2230004,Nota Fiscal Eletrônica,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",33.469.172/0022-92,Serviço Nacional de Aprendizagem Com. Senac,46744,2024-06-03,Despesa com alimentação para o parlamentar.,63.69
2230003,Nota Fiscal Eletrônica,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",33.469.172/0022-92,Serviço Nacional de Aprendizagem Com. Senac,46996,2024-06-11,Despesa com alimentação para o parlamentar.,125.56
2230621,Nota Fiscal Eletrônica,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",33.469.172/0022-92,Serviço Nacional de Aprendizagem Com. Senac,47379,2024-06-25,Despesa com alimentação para o parlamentar.,206.61
2231320,Nota Fiscal Eletrônica,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",34.684.153/0001-17,Sumo Restaurante Delivery Eireli,35554,2024-06-06,Despesa com alimentação para o parlamentar.,169.02
2230541,Nota Fiscal Eletrônica,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",05.528.645/0001-15,Tanuki Sushi,001244219,2024-06-22,Despes com alimentação para o parlamentar.,443.0
2230674,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-02,"Despesa com serviço de transporte de aplicativo, uber, para o parlamentar.",9.9
2230673,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-02,"Despesa com serviço de transporte de aplicativo, uber, para o parlamentar.",9.97
2231161,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-10,"Despesa com serviço de locomoção por aplicativo, uber, para o servidor André Nogueira do Nascimento, matrícula 230173, para desempenho de atividades relativa ao mandato do parlamentar.",26.91
2230671,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-11,"Despesa com serviço de transporte de aplicativo, uber, para o parlamentar.",9.9
2230669,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-21,"Despesa com transporte por aplicativo, uber, para o parlamentar.",16.99
2230670,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-21,"Despesa com transporte por aplicativo, uber, para o parlamentar.",104.96
2234120,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-30,"Despesa com serviço por aplicativo, uber, realizada pelo parlamentar.",9.98
2234115,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-30,"Despesa com transporte por aplicativo, uber, para o parlamentar.",13.99
2234114,Recibo,2024,6,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.895.646/0001-87,Uber do Brasil Tecnologia,NÃO INFORMADO,2024-06-30,"Despesa com transporte por aplicativo, uber, para o parlamentar.",19.91
2231911,Fatura,2024,6,5008,HUMBERTO COSTA,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,Aerotur Serviços,0005016277,2024-06-05,"Companhia Aérea: Aerotur Serviços, Localizador: TWQSRK. Passageiros: HUMBERTO SÉRGIO COSTA LIMA (Matrícula 233988, PARLAMENTAR), Voo: 4299 - PNZ/REC - 09/06/24; ",974.97
2231910,Fatura,2024,6,5008,HUMBERTO COSTA,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,Aerotur Serviços,2118047284,2024-06-11,"Companhia Aérea: Aerotur Serviços, Localizador: NVWRDB. Passageiros: HUMBERTO SÉRGIO COSTA LIMA (Matrícula 233988, PARLAMENTAR), Voo: 1411 - BSB/GRU - 13/06/24; ",2126.09
2233077,Fatura,2024,6,5008,HUMBERTO COSTA,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,Aerotur Serviços,2162248373,2024-06-21,"Companhia Aérea: Aerotur Serviços, Localizador: FWFIKX. Passageiros: HUMBERTO SÉRGIO COSTA LIMA (Matrícula 233988, PARLAMENTAR), Voo: 3004 - CGH/BSB - 24/06/24; ",1392.2
2233078,Fatura,2024,6,5008,HUMBERTO COSTA,"Passagens aéreas, aquáticas e terrestres nacionais",05.120.923/0001-09,Aerotur Serviços,2163163306,2024-06-28,"Companhia Aérea: Aerotur Serviços, Localizador: KDOBUT. Passageiros: ROBERTO FRANCA STUCKERT FILHO (Matrícula 318866, COMISSIONADO), Voo: 4507 - BSB/REC - 01/07/24; ",1367.51
2232455,Nota Fiscal Eletrônica,2024,7,5008,HUMBERTO COSTA,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",66.970.229/0009-14,Claro NXT Telecomunicações S.A,0003796789,2024-06-19,"Despesa com internet, telefone e tv para o escritório parlamentar no estado.",330.33
2232990,Recibo,2024,7,5008,HUMBERTO COSTA,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",586.***.***-53,Maria Dulce Maranhão Zeltser,NÃO INFORMADO,2024-07-31,Despesa com locação de imóvel para o escritório parlamentar no estado.,7000.0
2232983,Nota Fiscal Eletrônica,2024,7,5008,HUMBERTO COSTA,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",10.835.932/0001-08,Neoenergia - Companhia Energética de Pernambuco,316433242,2024-07-11,Despesa com energia elétrica para o escritório parlamentar no estado.,30.31
2232979,Nota Fiscal Eletrônica,2024,7,5008,HUMBERTO COSTA,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",10.835.932/0001-08,Neoenergia - Companhia Energética de Pernambuco,316433241,2024-07-11,Despesa com energia elétrica para o escritório parlamentar no estado.,140.83
2232981,Nota Fiscal Eletrônica,2024,7,5008,HUMBERTO COSTA,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",10.835.932/0001-08,Neoenergia - Companhia Energética de Pernambuco,316433243,2024-07-11,Despesa com energia elétrica para o escritório parlamentar no estado.,539.45
2274959,Recibo,2025,11,5008,HUMBERTO COSTA,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",18.033.552/0001-61,99 TECNOLOGIA LTDA.,NÃO INFORMADO,2025-11-10,"Despesa com serviço de transporte por aplicativo, 99pop, para o servidor: Cristiano Silva Assis de Oliveira - 441809, para desempenho de atividade relativa ao mandato do parlamentar.",11.1
