"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2226744";"Fatura";"2024";"3";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.089.570/0001-50";"ÁGUAS GUARIROBA S/A";"224.892";"2024-03-26";"Referente ao pagamento da conta de água, no mês de março.";"128,14"
"2222622";"Recibo";"2024";"3";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.815.173/0001-35";"Arqueiro Gestão Patrimonial-LTDA-LOCADORA";"20";"2024-03-02";"Referente ao pagamento do aluguel no mês de março.";"4550,00"
"2226743";"Fatura";"2024";"3";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0445-19";"CLARO S/A";"002174963";"2024-03-06";"Referente ao pagamento da conta de internet, no mês de março.";"183,60"
"2226742";"Fatura";"2024";"3";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.413.826/0001-50";"ENERGISA MATO GROSSO DO SUL-DISTR. DE ENERGIA S.A.";"015.892.889";"2024-03-03";"Referente ao pagamento da conta de energia, no mês de março.";"1273,74"
"2221868";"Recibo";"2024";"3";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.501.509/0001-06";"Prefeitura Municipal de Campo Grande-MS.";"15282864/2024-9";"2023-12-20";"Referente ao pagamento da 3ª parcela do IPTU 2024, do imóvel locado, onde situa o Escritório Político, em Campo Grande/MS.";"337,40"
"2221871";"Recibo";"2024";"3";"5985";"NELSINHO TRAD";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"14.690.082/0001-58";"Microtech Informática Ltda";"7113";"2024-03-01";"Referente ao pagamento do aluguel de equipamentos, no mês de março;";"150,00"
"2222483";"Nota Fiscal Eletrônica";"2024";"3";"5985";"NELSINHO TRAD";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"48.949.641/0001-13";"BROADBRASIL LTDA";"496";"2024-03-11";"Referente ao pagamento de gestão de informação parlamentar.";"1499,00"
"2222699";"Nota Fiscal Eletrônica";"2024";"3";"5985";"NELSINHO TRAD";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"47.315.522/0001-46";"ENGRENA  COMUNICAÇÃO LTDA";"19";"2024-03-13";"Referente a serviços de, produção de conteúdo e comunicação para a divulgação da atividade parlamentar de canal digital (redes sociais), no mês de março.";"3427,20"
"2223377";"Nota Fiscal Eletrônica";"2024";"3";"5985";"NELSINHO TRAD";"Divulgação da atividade parlamentar";"16.670.942/0001-17";"G5 NEWS PRESTAÇÃO DE SERVIÇOS LTDA";"00001250";"2024-03-14";"Referente ao pagamento de divulgação de atividade parlamentar.";"3000,00"
"2222923";"Nota Fiscal Eletrônica";"2024";"3";"5985";"NELSINHO TRAD";"Divulgação da atividade parlamentar";"16.670.942/0001-17";"G5 NEWS PRESTAÇÃO DE SERVIÇOS LTDA";"00001250";"2024-03-14";"Referente ao pagamento de divulgação de atividade parlamentar, no mês de março.";"3000,00"
"2222925";"Nota Fiscal Eletrônica";"2024";"3";"5985";"NELSINHO TRAD";"Divulgação da atividade parlamentar";"02.973.660/0001-84";"VIA MORENA COMUNICAÇÃO LTDA";"00001486";"2024-03-14";"Referente ao pagamento de divulgação de atividade parlamentar, no mês de março.";"2000,00"
"2226739";"Fatura";"2024";"4";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.089.570/0001-50";"ÁGUAS GUARIROBA S/A";"226.805";"2024-04-25";"Referente ao pagamento da conta de água, no mês de abril.";"111,28"
"2224110";"Recibo";"2024";"4";"5985";"NELSINHO TRAD";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.815.173/0001-35";"Arqueiro Gestão Patrimonial-LTDA-LOCADORA";"21";"2024-04-02";"Referente ao pagamento do aluguel do imóvel locado, no mês de abril, onde situa-se o Escritório Político em Campo Grande/MS.";"4550,00"
"2224908";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.563.868/0033-09";"Beller Comércio de Papeis Ltda";"21326";"2024-02-26";"Despesa com material de consumo.";"202,51"
"2221243";"Fatura";"2024";"2";"825";"PAULO PAIM";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"00.758.665/0001-69";"Birô de Informática Nacional Ltda";"13772";"2024-02-21";"Despesa com locação de equipamentos escritório político.";"6590,00"
"2225217";"Fatura";"2024";"2";"825";"PAULO PAIM";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34.028.316/4410-70";"ECT Emp. Bras. de Correios e Telegrafos";"2621282978";"2024-02-23";"Despesa com envio de correspondência.";"80,90"
"2225053";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"13.490.592/0002-08";"R R Shabarum Atacado Ltda";"42452";"2024-02-26";"Despesa com aquisição de material escritório político.";"25,50"
"2225054";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"93.209.765/0161-10";"WMS Supermercados do Brasil Ltda";"39058";"2024-02-26";"Despesa com material de consumo escritório político.";"195,64"
"2221241";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"25.510.667/0001-65";"Luiz Herberto Muller Consultoria";"2024/6";"2024-02-05";"Despesa com produção de conteúdo para internet.";"1500,00"
"2225215";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"07.921.300/0001-52";"Shopse Tecnologia Ltda";"6245";"2024-02-12";"Despesa com serviço de hospedagem site Senador Paulo Paim";"250,00"
"2221956";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"01.109.184/0004-38";"UNIVERSO ONLINE SA";"136557833";"2024-02-06";"Despesa com suporte técnico em informática";"8,80"
"2221957";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"01.109.184/0004-38";"UNIVERSO ONLINE SA";"136557830";"2024-02-06";"Despesa com licenciamento ou cessão de direitos de uso de programas de computação.";"45,72"
"2221955";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"01.109.184/0004-38";"UNIVERSO ONLINE SA";"136557831";"2024-02-06";"Despesa com processamento, armazenamento ou hospedagem de dados.";"80,90"
"2221954";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"01.109.184/0004-38";"UNIVERSO ONLINE SA";"136557832";"2024-02-06";"Despesa com disponibilização de conteúdos de imagem e texto.";"135,42"
"2225223";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"48.377.650/0001-87";"Abast. de Comb. Estância Velha Ltda";"184766";"2024-02-20";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"217,40"
"2225126";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.393.320/0006-80";"Auto Posto Almirante Ltda";"346359";"2024-02-14";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"50,00"
"2222235";"Fatura";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.146.749/0001-16";"Autolocadora Linck e Mello Ltda";"32221";"2024-02-21";"Despesa com locação de veículo - carro utilizado no exercício da atividade parlamentar.";"1500,00"
"2221951";"Fatura";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.146.749/0001-16";"Autolocadora Linck e Mello Ltda";"32311";"2024-02-22";"Despesa com locação de veículo - carro utilizado no exercício da atividade parlamentar.";"3950,00"
"2221944";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"45.543.915/0605-91";"Carrefour Com. e Ind. Ltda";"38594";"2024-02-01";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"100,00"
"2225206";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"45.543.915/0605-91";"Carrefour Com. e Ind. Ltda";"122832";"2024-02-06";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"100,00"
"2225111";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"45.543.915/0605-91";"Carrefour Com. e Ind. Ltda";"124814";"2024-02-16";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"80,00"
"2225078";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"45.543.915/0605-91";"Carrefour Com. e Ind. Ltda";"43414";"2024-02-21";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"200,00"
"2225116";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"45.543.915/0542-73";"Carrefour Comércio e Industria Ltda";"106386";"2024-02-15";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"227,56"
"2225056";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0026-74";"Comercial Buffon Combustiveis Tranportes Ltda";"2867894";"2024-02-23";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"102,13"
"2225075";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.520.277/0001-07";"Comercial de Combustíveis Ramiro Ltda";"3259205";"2024-02-01";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"150,00"
"2225105";"Nota Fiscal Eletrônica";"2024";"2";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"23.660.203/0001-00";"Comercio de Combustíveis Acucena Eireli";"171427";"2024-02-19";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"50,00"
"2244014";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0047-07";"Com. Buffon Comb. e Transp. Ltda";"2608433";"2024-11-11";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"202,60"
"2245562";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0047-07";"Com. Buffon Comb. e Transp. Ltda";"2620189";"2024-11-28";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"100,00"
"2244540";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.445.775/0001-10";"Comercial de Combustíveis Setembrino Ltda";"1690270";"2024-11-17";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"100,00"
"2244018";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0071-29";"Coml. Buffon Comb. e Transp. Ltda";"1146230";"2024-11-04";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"156,61"
"2248542";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0062-38";"Coml. Buffon Comb. e Transp. Ltda";"3212470";"2024-11-12";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"150,00"
"2248543";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0007-01";"Coml. Buffon Comb. e Transp. Ltda Posto 07";"2894895";"2024-11-28";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"148,25"
"2244420";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93.489.243/0061-57";"Coml. Buffon Comb. e Transp. Ltda Posto 61";"1260724";"2024-11-26";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"221,00"
"2244545";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"51.032.256/0001-11";"EXXEN Comércio de Combustíveis Ltda";"2304";"2024-11-07";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"147,58"
"2244013";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"88.587.589/0006-21";"Metropolitano Comercio de Combustíveis Ltda";"1160598";"2024-11-11";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"100,00"
"2244541";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"19.462.797/0001-77";"Posto de Comb. Moinhos Ltda";"938131";"2024-11-13";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"130,01"
"2244020";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"19.259.915/0001-44";"Posto de Combustíveis Inconfidência Ltda";"294889";"2024-11-03";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"150,00"
"2244017";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"19.259.915/0001-44";"Posto de Combustíveis Inconfidência Ltda";"295690";"2024-11-04";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"270,94"
"2244424";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"19.259.915/0001-44";"Posto de Combustíveis Inconfidência Ltda";"313083";"2024-11-20";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"200,00"
"2244445";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"19.259.915/0001-44";"Posto de Combustíveis Inconfidência Ltda";"315015";"2024-11-22";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"209,05"
"2245563";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"19.259.915/0001-44";"Posto de Combustíveis Inconfidência Ltda";"320076";"2024-11-26";"Despesa com aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"150,00"
"2244418";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"55.405.767/0001-92";"Posto Max";"14613";"2024-11-27";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"230,25"
"2244538";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"28.583.917/0002-66";"Posto Rota 101 Derivados de Petroleo Ltda";"630382";"2024-11-17";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"150,00"
"2244537";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.473.735/0149-99";"SIM Rede de Postos Ltda";"3490755";"2024-11-18";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"100,00"
"2244423";"Nota Fiscal Eletrônica";"2024";"11";"825";"PAULO PAIM";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.473.735/0211-89";"SIM Rede de Postos Ltda Xangrila";"67193";"2024-11-24";"Aquisição de combustível - carro utilizado no exercício da atividade parlamentar.";"310,72"
"2242456";"Passagem / Bilhete / Código Localizador";"2024";"11";"825";"PAULO PAIM";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"WIVZQY";"2024-10-02";"Companhia Aérea: LATAM, Localizador: WIVZQY. Passageiros: PAULO RENATO PAIM (Matrícula 161278, PARLAMENTAR), Voo: 3834 - BRASÍLIA PORTO ALEGRE - 03/11/24; ";"1861,85"
"2243927";"Passagem / Bilhete / Código Localizador";"2024";"11";"825";"PAULO PAIM";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"CGSIPL";"2024-10-23";"Companhia Aérea: LATAM, Localizador: CGSIPL. Passageiros: PAULO RENATO PAIM (Matrícula 161278, PARLAMENTAR), Voo: 3835 - PORTO ALEGRE - BRASÍLIA - 17/11/24; ";"2834,92"
"2249481";"Nota Fiscal Eletrônica";"2024";"12";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"66.970.229/0006-71";"Claro NXT Telecomunicações S.A";"0027690111";"2025-01-10";"Despesa com TV por assinatura.";"856,91"
"2245457";"Fatura";"2024";"12";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"92.802.784/0001-90";"Companhia Riograndense de Saneamento - Corsan";"100002992396202412";"2024-12-04";"Despesa com fornecimento de água - escritório político.";"343,91"
"2244548";"Nota Fiscal Eletrônica";"2024";"12";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"93.627.669/0001-99";"DGS Tecnologia da Informação Ltda";"3512";"2024-12-02";"Despesa com manutenção da central telefônica escritório político.";"580,00"
"2244723";"Nota Fiscal Eletrônica";"2024";"12";"825";"PAULO PAIM";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"50.214.050/0001-40";"Erick Duarte Magri";"3";"2024-12-06";"Despesa com manutenção do ar condicionado escritório político.";"850,00"
"2219487";"Passagem / Bilhete / Código Localizador";"2024";"1";"5012";"RANDOLFE RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. Camacho Torres - VOO Turismo";"CSKOXE";"2024-01-17";"Companhia Aérea: LATAM, Localizador: CSKOXE. Passageiros: RANDOLPH FREDERICH RODRIGUES ALVES (Matrícula 234282, PARLAMENTAR), Voo: 3768 - BSB/MCP - 23/01/24; ";"1436,08"
"2219486";"Passagem / Bilhete / Código Localizador";"2024";"1";"5012";"RANDOLFE RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. Camacho Torres - VOO Turismo";"MWJSFM";"2024-01-17";"Companhia Aérea: GOL, Localizador: MWJSFM. Passageiros: RANDOLPH FREDERICH RODRIGUES ALVES (Matrícula 234282, PARLAMENTAR), Voo: 1897 - MCP/BSB - 21/01/24; ";"3315,57"
"2219488";"Passagem / Bilhete / Código Localizador";"2024";"1";"5012";"RANDOLFE RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. Camacho Torres - VOO Turismo";"OLPGYU";"2024-01-18";"Companhia Aérea: LATAM, Localizador: OLPGYU. Passageiros: RAIMUNDO SÉRGIO MOREIRA DE LEMOS (Matrícula 383585, COMISSIONADO), Voo: 3768 - BSB/MCP - 20/01/24; RAIMUNDO SÉRGIO MOREIRA DE LEMOS (Matrícula 383585, COMISSIONADO), Voo: 3868 - SDU/BSB - 20/01/24; ";"3181,91"
"2219484";"Passagem / Bilhete / Código Localizador";"2024";"1";"5012";"RANDOLFE RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. Camacho Torres - VOO Turismo";"KKRCWV";"2024-01-21";"Companhia Aérea: LATAM, Localizador: KKRCWV. Passageiros: RANDOLPH FREDERICH RODRIGUES ALVES (Matrícula 234282, PARLAMENTAR), Voo: 3515 - MCP/BSB - 25/01/24; ";"1749,71"
"2219489";"Passagem / Bilhete / Código Localizador";"2024";"1";"5012";"RANDOLFE RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. Camacho Torres - VOO Turismo";"DCOGPY";"2024-01-21";"Companhia Aérea: GOL, Localizador: DCOGPY. Passageiros: RANDOLPH FREDERICH RODRIGUES ALVES (Matrícula 234282, PARLAMENTAR), Voo: 1991 - BEL/MCP - 26/01/24; RANDOLPH FREDERICH RODRIGUES ALVES (Matrícula 234282, PARLAMENTAR), Voo: 1990 - BSB/BEL - 26/01/24; ";"3262,38"
"2219485";"Passagem / Bilhete / Código Localizador";"2024";"1";"5012";"RANDOLFE RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. Camacho Torres - VOO Turismo";"NUUGLL";"2024-01-30";"Companhia Aérea: LATAM, Localizador: NUUGLL. Passageiros: RANDOLPH FREDERICH RODRIGUES ALVES (Matrícula 234282, PARLAMENTAR), Voo: 3515 - MCP/BSB - 31/01/24; ";"3326,03"
"2221922";"Boleto";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.965.546/0001-09";"companhia de eletricidade do amapá - CEA";"4283969";"2024-02-24";;"1221,70"
"2221919";"Nota Fiscal Eletrônica";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"29.166.145/0001-49";"JA EMPREENDIMENTOS & SERVIÇOS LTDA PRO SERVICE";"46";"2024-02-19";;"3128,74"
"2220208";"Recibo";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"16.613.562/0001-40";"MOURA NEGÓCIOS IMOBILIÁRIOS";"S/N";"2024-01-30";"Aluguel referente ao mês de fevereiro 2024";"4838,56"
"2221920";"Recibo";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"16.613.562/0001-40";"MOURA NEGÓCIOS IMOBILIÁRIOS";"SN";"2024-03-04";"Aluguel mês de fevereiro de 2024";"4838,56"
"2221976";"Boleto";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefonica Brasil S/A";"00001313762766";"2024-02-25";;"512,00"
"2220209";"Boleto";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07.656.757/0001-87";"Você Telecom";"0003227141";"2024-02-01";;"10,00"
"2220210";"Boleto";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07.656.757/0001-87";"Você Telecom";"0003227144";"2024-02-01";;"269,90"
"2220454";"Fatura";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"AEROTUR SERVIÇOS DE VIAGENS LTDA";"2136229975";"2023-12-05";;"1809,51"
"2220455";"Fatura";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"AEROTUR SERVIÇOS DE VIAGENS LTDA";"2136338037";"2023-12-06";;"1367,51"
"2222224";"Nota Fiscal Eletrônica";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13.364.156/0001-01";"Click Assessoria & Comunicação Ltda - ME";"143";"2024-02-19";;"2500,00"
"2220712";"Nota Fiscal Eletrônica";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13.364.156/0001-01";"Click Assessoria & Comunicação Ltda - ME";"143";"2024-02-19";;"2500,00"
"2219505";"Nota Fiscal Eletrônica";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.939.049/0001-72";"GECOMUNICA MARKETING DIGITAL LTDA";"126";"2024-02-02";;"2000,00"
"2222138";"Passagem / Bilhete / Código Localizador";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"10.358.691/0001-53";"VITÓRIA RÉGIA";"GUZLQX";"2024-02-16";"Companhia Aérea: LATAM, Localizador: GUZLQX. Passageiros: RANDOLPH FREDERICH RODRIGUES ALVES (Matrícula 234282, PARLAMENTAR), Voo: 3769 - MCP/BSB - 18/02/24; ";"2952,58"
"2222140";"Passagem / Bilhete / Código Localizador";"2024";"2";"5012";"RANDOLFE RODRIGUES";"Passagens aéreas, aquáticas e terrestres nacionais";"10.358.691/0001-53";"VITÓRIA RÉGIA";"CHNQYU";"2024-02-28";"Companhia Aérea: LATAM, Localizador: CHNQYU. Passageiros: JOSÉ DINIZ SILVA DE SENA (Matrícula 405349, COMISSIONADO), Voo: 3769 - MCP/BSB - 06/03/24; JOSÉ DINIZ SILVA DE SENA (Matrícula 405349, COMISSIONADO), Voo: 3768 - BSB/MCP - 07/03/24; ";"3956,50"
